holeid,east,north,elev,length,az,dip,drilltype,year
B1-261,2300808.29,421267.89,1586.6,2034,0,-90,CORE,1976
B1-262,2302808.21,421092.2,1571.8,2132,0,-90,CORE,1976
B1-263,2294340.61,419434.4,1599.3,1240,0,-90,CORE,1976
B1-264,2295466.62,420660.09,1581.4,766,0,-90,CORE,1976
B1-265,2293903.59,420124.91,1610.1,755,0,-90,CORE,1976
B1-266,2294058.31,419177.6,1602.9,1415,0,-90,CORE,1976
B1-267,2294721.7,419600.69,1589.9,1225,0,-90,CORE,1976
B1-268,2300681.28,420714.31,1588.7,2101,0,-90,CORE,1976
B1-269,2295420.49,419252.5,1595.5,1678,0,-90,CORE,1976
B1-270,2295710.51,420973.61,1579,553,0,-90,CORE,1976
B1-271,2295023.49,419909.4,1586,1075,0,-90,CORE,1976
B1-272,2300351.39,421942.59,1587.1,1940,0,-90,CORE,1976
B1-273,2296905.21,420647.21,1576.5,1189,0,-90,CORE,1976
B1-274,2294685.21,421101.21,1583.5,425,0,-90,CORE,1976
B1-275,2295215.7,421084.3,1583.5,543,0,-90,CORE,1976
B1-276,2295241.81,419592.99,1588.8,1435,0,-90,CORE,1976
B1-277,2300524.99,422406.9,1570.8,1831,0,-90,CORE,1976
B1-278,2296692.41,420980.7,1570,997,0,-90,CORE,1976
B1-279,2295632.69,418897.29,1599.5,1635,0,-90,CORE,1976
B1-280,2297118.8,420330.3,1579.6,1315,0,-90,CORE,1976
B1-281,2299956.51,417381.11,1611.2,2157,0,-90,CORE,1976
B1-282,2291935.2,419363.49,1609.5,529,0,-90,CORE,1976
B1-283,2291948.81,419376.2,1610.1,572,327,-45,CORE,1976
B1-284,2293800.21,420354.19,1610.8,535,0,-90,CORE,1976
B1-285,2296168.48,420435.29,1593,1080,0,-90,ROTARY HAMMER,1976
B1-286,2297196.59,421673.19,1564.7,932,0,-90,CORE,1976
B1-287,2293794.49,420363.7,1609.5,580,0,-38,CORE,1976
B1-288,2297264.21,419443.78,1589.8,1780,0,-90,ROTARY HAMMER,1976
B1-289,2293382.7,418730.2,1609.7,1485,0,-90,CORE,1976
B1-290,2292959.8,419395.11,1604.7,925,0,-90,CORE,1976
B1-291,2296964.78,419800.19,1583.2,1550,0,-90,ROTARY HAMMER,1976
B1-292,2297415.59,421335.71,1560.1,1127,0,-90,CORE,1976
B1-293,2301132.89,421428.59,1596.6,2050,0,-90,ROTARY HAMMER,1976
B1-294,2292279.28,418966.28,1603.3,935,0,-90,CORE,1976
B1-295,2300173.71,417046.09,1606.9,2315,0,-90,CORE,1976
B1-296,2296377.81,419334.31,1591.5,1715,0,-90,CORE,1976
B1-297,2295895.72,418546.32,1604.4,1748,0,-90,CORE,1976
B1-298,2296077.9,419636.3,1602.4,1611,0,-90,CORE,1976
B1-299,2300888.99,421857.1,1584.5,2068,0,-90,ROTARY HAMMER,1976
B1-300,2299997.81,421760.71,1594.6,1860,0,-90,ROTARY HAMMER,1976
B1-301,2296582.8,418994.28,1590.5,1812,0,-90,CORE,1976
B1-302,2298679.39,416496.7,1608,2066,0,-90,CORE,1976
B1-303,2299576.4,420946.48,1592.1,1874,0,-90,ROTARY HAMMER,1976
B1-304,2295210.5,418072.59,1610,1725,0,-90,CORE,1976
B1-305,2295891.31,419977.7,1595.4,1525,0,-90,CORE,1976
B1-306,2299542.6,421728.11,1591.5,1664,0,-90,ROTARY HAMMER,1976
B1-307,2294991.8,418452.8,1606.4,1685,0,-90,CORE,1976
B1-308,2300149.81,422281.99,1574.7,1820,0,-90,ROTARY HAMMER,1976
B1-309,2297846.3,420666.91,1579.7,1395,0,-90,CORE,1976
B1-310,2293041.3,419994.31,1610.7,517,0,-90,CORE,1976
B1-311,2296131.1,421131.69,1583.3,780,0,-90,ROTARY HAMMER,1976
B1-312,2296545.3,420441.11,1577.3,1281,0,-90,ROTARY HAMMER,1976
B1-313,2293038.71,419998.31,1611.8,413,349,-45,CORE,1976
B1-314,2296854.5,421461.5,1571,900,0,-90,ROTARY HAMMER,1976
B1-315,2298643.89,417964.39,1607,1786,0,-90,CORE,1976
B1-316,2294769.9,418795.29,1592.7,1655,0,-90,CORE,1976
B1-317,2295953.1,421481.01,1586.6,758,0,-90,CORE,1976
B1-318,2298538.9,422544.99,1550.6,1180,0,-90,ROTARY HAMMER,1976
B1-319,2298432.79,421226.91,1562.7,1375,0,-90,CORE,1976
B1-320,2299334.89,416955.42,1608.7,2150,0,-90,CORE,1976
B1-321,2297543.6,422614.81,1564.8,411,0,-90,CORE,1976
B1-321E,2297544.82,422615.83,1563.3,44,0,-90,CORE,1996
B1-321NE,2297543.16,422624.03,1564.2,41,0,-90,CORE,1996
B1-321NW,2297534.32,422610.24,1563.2,36,0,-90,CORE,1996
B1-321S,2297557.96,422605.35,1562.9,35,0,-90,CORE,1996
B1-321SE,2297554.99,422617.16,1563.2,42,0,-90,CORE,1996
B1-321SW,2297547.46,422605,1562.2,36,0,-90,CORE,1996
B1-322,2297989.41,422660,1553.9,795,0,-90,CORE,1976
B1-323,2295238.39,420282.9,1584.2,825,0,-90,CORE,1976
B1-324,2298207.79,418639.39,1589.7,1796,0,-90,CORE,1976
B1-325,2298252.32,421513.41,1553.4,1211,0,-90,CORE,1976
B1-326,2297789.6,422953.99,1545.8,593,327,-45,CORE,1976
B1-327,2301121.31,417175.21,1633.3,2341,0,-90,CORE,1976
B1-328,2295072.49,420540.81,1589,425,0,-90,CORE,1976
B1-329,2298107.1,423932.09,1568.6,747,327,-50,CORE,1976
B1-330,2298884.29,416181.91,1607.7,2287,0,-90,CORE,1976
B1-331,2296332.51,420743.09,1578.1,955,0,-90,CORE,1976
B1-332,2295016.99,420625.89,1588.2,447,336,-60,CORE,1976
B1-333,2298525.01,423315.59,1529.8,805,0,-90,CORE,1976
B1-334,2297125.3,421113.89,1571.3,1185,0,-90,CORE,1976
B1-335,2294246.21,420354.59,1613.7,575,332,-77,CORE,1976
B1-336,2294479.18,420714,1591.5,415,0,-90,CORE,1976
B1-337,2298387.89,423522.5,1548.8,697,0,-90,CORE,1976
B1-338,2296651.9,421780.89,1584.8,829,0,-90,CORE,1976
B1-339,2292346.3,419597.29,1612.3,403,327,-45,CORE,1976
B1-340,2297994.59,423377.92,1545.7,599,0,-90,CORE,1976
B1-341,2298219.42,423766.2,1566.1,843,333,-50,CORE,1976
B1-342,2297844.81,422151.89,1562.4,965,0,-90,CORE,1976
B1-343,2292712.2,419769.5,1619.8,363,331,-55,CORE,1976
B1-344,2298212.8,423043.29,1536.1,866,0,-90,CORE,1976
B1-345,2299383.19,423446.29,1531.2,874,326,-59,CORE,1976
B1-346,2292486.69,419398.61,1609.6,513,336,-45,CORE,1976
B1-347,2299623.2,424557.19,1530.5,385,0,-90,CORE,1976
B1-348,2299836.01,424212.51,1530.7,1023,0,-90,CORE,1976
B1-349,2299369.01,424211.3,1531.8,331,338,-50,CORE,1976
B1-350,2292484.19,419402.42,1609.7,785,0,-90,CORE,1976
B1-351,2299003.81,424036.49,1531.8,364,341,-60,CORE,1976
B1-352,2299267.11,423601.42,1529,843,335,-60,CORE,1977
B1-353,2292844.91,419572.39,1603,815,0,-90,CORE,1977
B1-354,2299085.1,423908.59,1528.5,455,346,-60,CORE,1977
B1-355,2301019.4,422395.81,1567.3,1865,0,-90,CORE,1977
B1-356,2295956.71,416222.91,1596.3,1845,0,-90,CORE,1977
B1-357,2295071.41,416125.09,1597.4,1712,0,-90,CORE,1977
B1-358,2297856.1,418445.4,1590.4,1831,0,-90,CORE,1977
B1-359,2295715.49,415112.4,1595.6,2055,0,-90,CORE,1977
B1-360,2294225.7,415989.11,1597.6,1735,0,-90,CORE,1977
B1-361,2297949.49,416068.69,1595.1,2158,0,-90,CORE,1977
B1-362,2297437.1,419085.01,1597.8,1911,0,-90,CORE,1977
B1-363,2294098.01,418367.2,1592,1723,0,-90,CORE,1977
B1-364,2294322.89,418032.58,1594.5,1705,0,-90,CORE,1977
B1-365,2293523.89,419993.6,1608.7,625,0,-90,CORE,1977
B1-366,2293178.69,419785.71,1608.2,626,335,-80,CORE,1977
B1-367,2293880.89,418699.3,1590.4,1661,0,-90,CORE,1977
B1-368,2297100.99,418877.3,1598.6,1873,0,-90,CORE,1977
B1-369,2294571.08,419104.09,1590.4,1583,0,-90,CORE,1977
B1-370,2293421.82,420157.61,1609,282,327,-40,CORE,1977
B1-371,2297265.09,415646.29,1599.5,2154,0,-90,CORE,1977
B1-372,2293656.19,419047.51,1610.3,1371,0,-90,CORE,1977
B1-373,2291658.41,418448.11,1600.8,795,0,-90,CORE,1977
B1-374,2291443.61,418781.1,1605,445,0,-90,CORE,1977
B1-375,2297090.7,422572.89,1565.6,365,0,-90,CORE,1977
B1-376,2297379.51,422134.79,1573.3,825,0,-90,CORE,1977
B1-377,2298158.99,422419,1560.8,815,0,-90,CORE,1977
B1-378,2297629.58,421727.98,1565.2,965,0,-90,CORE,1977
B1-379,2298801.31,422726.81,1543.1,1100,0,-90,CORE,1977
B1-380,2297464.5,420517.29,1573.8,1361,0,-90,CORE,1977
B1-381,2298373.39,422090.01,1552.2,1113,0,-90,CORE,1977
B1-382,2298031,421860.5,1558.7,945,0,-90,CORE,1977
B1-383,2297915.81,421278.69,1560.3,1195,0,-90,CORE,1977
B1-384,2299320.7,422810.89,1550.5,1273,0,-90,CORE,1977
B1-385,2299993.59,423248.4,1555.8,1485,0,-90,CORE,1977
B1-386,2297191.31,420834.19,1576.2,1292,0,-90,CORE,1977
B1-387,2300064.8,424601.29,1532.3,965,0,-90,CORE,1977
B1-388,2299715.71,423669.91,1533.8,1214,0,-90,CORE,1977
B1-389,2298339.7,420656.91,1590,1434,0,-90,CORE,1977
B1-390,2300391.38,423373.6,1542.8,1420,0,-90,CORE,1977
B1-391,2300833.58,425629.7,1555.6,1238,0,-90,CORE,1977
B1-392,2297669.39,420203.71,1578.4,1471,0,-90,CORE,1977
B1-393,2299092.71,423144.91,1541.4,1079,0,-90,CORE,1977
B1-394,2297897.68,419862.11,1583.4,1795,0,-90,CORE,1977
B1-395,2300158.79,423736,1532.9,1285,0,-90,CORE,1977
B1-396,2299604.59,423104.41,1554.6,1294,0,-90,CORE,1977
B1-397,2298797.09,421414.61,1559.2,1347,0,-90,CORE,1977
B1-398,2300713.9,424329.1,1528.3,1211,0,-90,CORE,1977
B1-399,2296777.28,420113,1579.4,1355,0,-90,CORE,1977
B1-400,2290759.3,418369.5,1623.1,1018,0,-90,CORE,1977
B1-401,2290305.91,418252.89,1619.7,983,0,-90,CORE,1977
B1-402,2300955.29,424702.3,1535.2,1275,0,-90,CORE,1977
B1-403,2289801.71,418263.21,1623.2,595,0,-90,CORE,1977
B1-404,2291015.6,418014.81,1602,1099,0,-90,CORE,1977
B1-405,2290424.28,417384.41,1602.3,1223,0,-90,CORE,1977
B1-406,2300738.09,425038.9,1535.9,1247,0,-90,CORE,1977
B1-407,2289888.51,417502.19,1623.1,977,0,-90,CORE,1977
B1-408,2291211.39,417687.8,1612.5,1305,0,-90,CORE,1977
B1-409,2299742.58,417724.51,1619,1969,0,-90,CORE,1977
B1-410,2289535.2,417313.49,1621.2,759,0,-90,CORE,1977
B1-411,2289314.69,417651.59,1626.9,465,0,-90,CORE,1977
B1-412,2291884.39,418100.7,1607.4,1300,0,-90,CORE,1977
B1-413,2289074.32,417351.89,1610.3,525,0,-90,CORE,1977
B1-414,2304078,421467.9,1561.9,2065,0,-90,CORE,1977
B1-415,2288407.79,416816.3,1608.5,245,0,-90,CORE,1977
B1-416,2288406.79,416137.8,1594.1,365,0,-90,CORE,1977
B1-417,2288451.2,417552.71,1603.6,215,0,-90,CORE,1977
B1-418,2289548.49,418760.29,1618.5,235,0,-90,CORE,1977
B1-419,2289078.01,415916.6,1596.8,758,0,-90,CORE,1977
B1-420,2302737.1,423429.6,1562.5,1732,0,-90,CORE,1977
B1-421,2300100.1,417952.49,1611.2,1935,0,-90,CORE,1977
B1-422,2298187.8,423779.61,1566,43,0,-90,CORE,1977
B1-423,2298201.7,423813.69,1566,55,0,-90,CORE,1977
B1-424,2298226.9,423813.69,1566,62,0,-90,CORE,1977
B1-425,2298234.71,423836.9,1566,62,0,-90,CORE,1977
B1-426,2298256.5,423841.1,1566,62,0,-90,CORE,1977
B1-427,2298184.81,423800.7,1566,51,0,-90,CORE,1977
B1-428,2301633.2,426564.7,1557.4,1168,0,-90,CORE,1977
B1-429,2302283.91,424122.09,1538.6,1466,0,-90,CORE,1977
B1-430,2303553.99,422069.3,1572.8,2041,0,-90,CORE,1977
B1-431,2303473,426520.1,1527.3,1519,0,-90,CORE,1978
B1-432,2304285.9,424065.5,1547.5,1955,0,-90,CORE,1978
B2-01,2309735.38,444253.37,1548,600,305,-45,,1959
B2-02,2310004.74,444050.27,1531,550,305,-45,,1959
B2-03,2311084.6,443867.93,1500,415,305,-45,,1960
B2-04,2312432.58,444421.01,1476,907,305,-45,,1960
B2-05,2310685.33,445540.99,1530,500,305,-45,,1960
B2-06,2310550.07,446078.98,1541,331.5,305,-60,,1960
B2-07,2311796.22,446707.4,1532,740,305,-40,,1960
B2-08,2312170.46,444118.77,1483,799,305,-45,,1960
B2-09,2312167.8,443646.22,1489,1065,305,-45,,1960
B2-10,2312777.41,444214.73,1476,1117,305,-50,,1960
B2-11,2312182.97,444584.76,1490,316,0,-90,,1960
B2-12,2311416.33,443645.23,1489,565,305,-50,,1960
B2-13,2311571.47,445440.43,1500,193,305,-45,,1960
B2-14,2312858.31,445077.88,1491,1165,0,-90,,1960
B2-15,2311434.18,445036.62,1510,416,0,-90,,1960
B-3,2254123.19,386898.73,1570,2477,0,-90,CORE,1967
BA-1,2300885.43,414386.06,1595,3325,0,-90,,1967
BA-2,2306237.25,419584.65,1550,3574,0,-90,,1968
BA-3,2283274.64,403500.38,1550,3588,0,-90,,1968
BA-4,2289026.04,409313.25,1565,2677,0,-90,CORE,1969
BA-5,2294721.59,407827.77,1580,3647,315,-85,,1969
BA-6,2260614.91,390852.22,1541,3085,0,-90,CORE,1969
BC-80-1,2246662.6,320381.45,1555,603,255,-47,CORE,1980
BE-1,2371196.48,467169.99,1560,304,0,-90,,1951
BE-2,2371787.13,467170.76,1510,403,322,-50,,1951
BF-1,2305632.02,437904.72,1525,199,315,-60,,1959
BF-2,2307565.92,437100.03,1522,852,0,-90,,1959
BF-4,2313832.25,450556.03,1490,972,305,-50,,1960
BL-001,2320663.64,453600.44,1440,2577,0,-90,CORE,2000
BL-00-10,2317632.68,450232.89,1465,2353,0,-90,CORE,2000
BL-00-11,2308617.63,430941.97,1542,2677,300,-80,CORE,2000
BL-001-W1,2320666.91,453603.72,1440,2277,300,-88,CORE,2000
BL-002,2317699.63,449232.12,1452,2375.5,291,-85,CORE,2000
BL-002-W1,2317702.91,449235.4,1452,2407,275,-88,CORE,2000
BL-003,2318602.63,448790.31,1490,2817,0,-90,CORE,2000
BL-003-W1,2318605.91,448793.59,1490,2327,300,-85,CORE,2000
BL-004,2317208.85,448132.16,1470,2413,0,-90,CORE,2000
BL-004-W3,2317218.69,448142.02,1470,1516.5,0,-90,CORE,2000
BL-005,2320659.47,456767.08,1417,1809,0,-90,CORE,2000
BL-005-W2,2320662.75,456770.37,1417,1537,0,-90,CORE,2000
BL-006,2318904.92,455960.81,1417,2019,0,-90,CORE,2000
BL-006-W1,2318908.2,455964.09,1417,1900,0,-90,CORE,2000
BL-006-W2,2318911.48,455967.38,1417,1841,0,-90,CORE,2000
BL-007,2318726.15,454664.37,1417,2319,0,-90,CORE,2000
BL-007-W1,2318729.42,454667.66,1417,2080,0,-90,CORE,2000
BL-007-W2,2318732.7,454670.95,1417,2080,0,-90,CORE,2000
BL-007-W3,2318735.98,454674.23,1417,2080,0,-90,CORE,2000
BL-008,2317757.11,455417.85,1417,1589,0,-90,CORE,2000
BL-008-W1,2317760.39,455421.13,1417,1365,0,-90,CORE,2000
BL-008-W2,2317763.66,455424.42,1417,1355,0,-90,CORE,2000
BL-008-W3,2317766.94,455427.7,1417,1365,0,-90,CORE,2000
BL-009A,2316633.05,449296.34,1445,1887,280,-85,CORE,2000
BL-009B,2316633.05,449296.34,1445,2137,110,-80,CORE,2000
BL-009B-W1,2316636.33,449299.63,1445,1990,110,-75,CORE,2000
BL-01-1,2318973.12,454008.4,1417,2348,0,-90,CORE,2001
BL-01-1-W1,2318976.4,454011.68,1417,2328,0,-90,CORE,2001
BL-01-1-W2,2318979.68,454014.97,1417,2310,0,-90,CORE,2001
BL-01-1-W3,2318982.95,454018.26,1417,2328,0,-90,CORE,2001
BL-01-2,2318382.19,454204.51,1417,2258,0,-90,CORE,2001
BL-01-2-W1,2318385.47,454207.8,1417,2158,0,-90,CORE,2001
BL-01-2-W2,2318388.75,454211.08,1417,2158,0,-90,CORE,2001
BL-01-3,2318709.42,454910.47,1417,2248,0,-90,CORE,2001
BL-01-3-W1,2318712.69,454913.75,1417,1918,0,-90,CORE,2001
BL-01-3-W2,2318715.97,454917.04,1417,1918,0,-90,CORE,2001
BL-01-3-W3,2318719.25,454920.32,1417,1918,0,-90,CORE,2001
BL-01-4,2319497,454895.1,1417,2309,0,-90,CORE,2001
BL-01-4-W1,2319500.27,454898.38,1417,2248,0,-90,CORE,2001
BL-01-4-W2,2319503.55,454901.67,1417,2098,0,-90,CORE,2001
BL-01-4-W3,2319506.83,454904.95,1417,2038,0,-90,CORE,2001
BL-01-5,2318827.25,452646.38,1417,2638,0,-90,CORE,2001
BL-01-5-W1,2318830.53,452649.66,1417,2513,0,-90,CORE,2001
BL-01-5-W2,2318833.8,452652.95,1417,2518,0,-90,CORE,2001
BL-01-5-W3,2318837.08,452656.24,1417,2623,0,-90,CORE,2001
BL-01-6,2317943.38,451020.87,1443,2696,40,-77,CORE,2001
BL-01-6-W1,2317946.66,451024.15,1443,2646,40,-77,CORE,2001
BL-01-6-W2,2317949.94,451027.44,1443,2656,40,-77,CORE,2001
BL-01-7,2318108.89,449938.18,1465,2447,0,-90,CORE,2001
BL-01-7-W1,2318112.16,449941.47,1465,2437,0,-90,CORE,2001
BL-01-7-W2,2318115.44,449944.76,1465,2456,0,-90,CORE,2001
BL-89-1,2318119.81,452106.62,1459,2569,0,-90,,1989
BL-89-2,2318738.63,451914.16,1448,2706,0,-90,,1989
BL-90-1,2318170.89,452691.46,1465,2531,0,-90,,1990
BL-90-2,2317715.5,451384.16,1448,2586,0,-90,CORE,1990
BL-90-3,2321308.57,462248.05,1505,1357,0,-90,,1990
BL-90-3W,2321281.4,462277.25,1505,1350,0,-87,,1990
BL-95-1,2319829.86,457352.2,1469,1961,0,-90,,1995
BL-95-1W,2319829.86,457352.2,1469,1845,0,-90,,1995
BL-98-1,2319417.57,452909.68,1437,2559,342,-75,,1998
BL-98-1W,2319420.85,452912.96,1437,2505,342,-65,,1998
BL-99-1,2318862.14,451071.3,1439,2765,0,-90,,1999
BL-99-1W,2318865.42,451074.59,1439,2765,0,-90,,1999
BL-99-2,2319434,452893.29,1431,2603,0,-60,,1999
BL-99-2W,2319437.28,452896.58,1431,2493,0,-70,,1999
BM-1,2343803.94,487994.35,1489.7,145.7,311,-73,,1953
BM-2,2343613.63,487800.46,1492,199,0,-90,,1953
BM-3,2345031.28,488461.93,1499,341,329,-60,,1953
BW-1,2589317.96,582035.94,1886,193,0,-45,,1967
BW-10,2580760.13,580854.63,1890,408,345,-50,,1969
BW-11,2580766.95,580664.36,1895,678,0,-90,,1969
BW-12,2581448.96,580950.59,1905,326,330,-50,,1969
BW-13,2578473.53,580842.1,1855,259,0,-55,,1969
BW-14,2578066.54,580989.25,1870,202,330,-45,,1970
BW-15,2578066.79,580779.28,1875,208,350,-45,,1970
BW-16,2578480.43,580550.12,1862,230,0,-60,,1970
BW-17,2578552.87,580327.12,1878,554,0,-60,,1970
BW-18,2579120.53,580245.77,1885,592,0,-60,,1970
BW-19,2579904.53,580315.59,1885,629,335,-60,,1970
BW-2,2589350.65,582137.68,1879,104,315,-55,,1967
BW-21,2590452.87,582178.34,1790,154,0,-45,,1971
BW-22,2590452.9,582158.66,1790,76,0,-90,,1971
BW-23,2590466.03,582145.55,1790,48,0,-90,,1971
BW-24,2590472.59,582152.12,1790,130,0,-90,,1971
BW-25,2590472.56,582171.81,1790,86,0,-90,,1971
BW-26,2590082.18,582158.22,1890,102,0,-90,,1971
BW-27,2589878.77,582164.55,1920,154,0,-90,,1971
BW-28,2589701.58,582226.67,1890,74,0,-90,,1971
BW-3,2590134.94,581954.89,1845,203,0,-30,,1967
BW-4,2589770.8,581947.9,1879,239,345,-45,,1967
BW-5,2589777.38,581928.22,1879,536,0,-90,,1968
BW-6,2589839.97,581711.77,1913,577,0,-90,,1968
BW-7,2589948.52,581469.13,1900,379,335,-45,,1968
BW-8,2590292.36,581978.04,1826,622,30,-30,,1969
BW-9,2590142.56,581055.99,1900,703,0,-45,,1969
C88-1,2317655.86,452562.8,1455,2402,0,-90,,1988
CC-1,2592121.34,529195.92,1852.8,5,0,-90,,1967
CC-2,2592365.65,529276.6,1951.5,36,0,-90,,1967
CC-3,2591877.07,529115.24,1849.7,97,0,-90,,1968
CDC-01,2442342.37,355365.35,1690,129,0,-90,,1991
CDC-04,2440026.42,370840.32,1834,221,0,-90,CORE,1990
CDC-05,2437355.36,377678.1,1875,228,0,-90,CORE,1990
CDC-09,2439601.94,412719.2,1965,133,0,-90,CORE,1991
CDC-11,2425201.16,412128.22,1995,183,0,-90,CORE,1991
CDC-12,2433945.1,396550.79,2019,198,0,-90,CORE,1990
CDC-13,2429290.41,379569.77,1968,194,0,-90,CORE,1990
CDC-14B,2418483.05,385431.38,1998,303,0,-90,CORE,1991
CDC-16,2415837.83,374392.23,1961,400,0,-90,CORE,1991
CDC-18,2402525.24,356144.69,1961,148,0,-90,,1991
CDC-19,2402531.99,344629.98,1935,128,0,-90,,1991
CDC-23,2396860.32,411944.51,1828,105,0,-90,CORE,1991
CDC-25,2410556.21,405417.07,1945,39,0,-90,CORE,1991
CDC-26,2402379.58,391223.31,1875,147,0,-90,CORE,1991
CDC-28,2391229.94,356587.94,1950,87,0,-90,CORE,1991
CDC-31,2379357.96,354106.58,1904,145,0,-90,,1991
CDC-33,2368678.73,334438.1,1830,220,0,-90,CORE,1991
CDC-35,2401012.62,319888.5,1735,60,0,-90,,1991
CDC-36,2360415.52,336969.49,1850,128,0,-90,CORE,1991
CDC-37,2364409.17,323313.96,1750,141,0,-90,CORE,1991
CDC-38,2349910.56,342090.18,1810,110,0,-90,CORE,1991
CDC-40,2336003.8,341745.55,1802,65.5,0,-60,CORE,1991
CDC-41,2390428.44,368662.7,1900,196,0,-90,CORE,1991
CDC-48,2356182.64,399027.82,1705,118,0,-90,,1991
CDC-50,2358827.45,410730.21,1712,70,0,-90,CORE,1991
CDC-52,2316047.69,351480.16,1712,210,0,-90,CORE,1991
CDC-54,2318935.24,328561.83,1689,79,0,-90,CORE,1991
CN-01,2244175.22,327400.97,1520,1182,0,-90,CORE,1957
CN-02,2243436.79,327432.77,1515,561,0,-90,CORE,1957
CN-03,2243402.3,328646.97,1515,458,270,-65,CORE,1958
CN-04,2243733.27,326612.74,1515,695,270,-65,CORE,1958
CN-05,2243341.58,325069.78,1535,589,270,-60,CORE,1959
CN-06,2243013.41,325069.33,1525,745,270,-60,CORE,1959
CN-07,2244930.11,327336.37,1530,1757,0,-90,CORE,1959
CN-08,2243548.85,329467.61,1515,434,270,-60,CORE,1959
CN-09,2243866.73,325021.28,1540,745,230,-60,CORE,1959
CN-10,2244752.91,324940.45,1540,1875,0,-90,CORE,1968
CN-11,2246309.17,326813.19,1550,2975,0,-90,CORE,1969
CR-1,2562469.84,583598.64,1770,846,0,-90,,1958
CV-1,2235978.38,262770.99,1570,874,295,-60,CORE,1974
CV-2,2243634.61,279387.79,1560,884,295,-60,CORE,1974
D-01,2312808.45,443082.65,1495,1628,0,-90,,1975
D-02,2313088.87,444431.73,1475,1665,0,-90,,1977
D-03,2313736.09,443861.6,1500,1944,0,-90,,1978
D-04,2309477.99,440377.54,1520,1448,0,-90,,1978
D-05,2310571.01,440172.25,1510,1873,0,-90,,1978
D-06,2311366.49,439799.01,1521,1425,0,-90,,1979
D-06A,2311329.59,439766.34,1521,2125,0,-90,,1979
D-07,2314034.93,448656.3,1481,1520,0,-90,,1979
D-08,2313047.84,448169.33,1490,1140,0,-90,,1980
D-09,2312279.77,443344.47,1490,1477,0,-90,,1980
D-10,2311808.25,442579.25,1485,1684,0,-90,,1980
D1001,2423101.43,303342.68,1200,100,0,-90,CORE?,1975
D1002,2423534.57,303363.04,1200,100,0,-90,CORE?,1975
D1003,2423921.77,303366.88,1200,100,0,-90,CORE?,1975
D-11,2313078.09,447624.64,1494,1259,0,-90,,1981
D-12,2312944.61,446823.77,1470,1348,0,-90,,1981
D-13,2311518.33,443445.19,1490,1002,0,-90,,1981
D2001,2420837.59,296520.37,1200,100,0,-90,CORE?,1975
D2002,2421231.34,296530.83,1200,100,0,-90,CORE?,1975
D2003,2421621.76,296593.74,1200,100,0,-90,CORE?,1975
DDH-1,2329327.73,477944.06,1430,188,0,-90,,1951
DS-1,2380407.95,343726.39,1895,454,270,-70,,1983
DU-01,2333777.84,477164.75,1500,2895,0,-90,,1967
DU-02,2330188.23,474518.2,1430,2780,0,-90,,1967
DU-03,2339269.84,480158.33,1500,3055,0,-90,,1968
DU-04,2342204.99,481179.52,1510,3425,0,-90,,1968
DU-05,2332692.39,479083.07,1470,1515,0,-90,,1969
DU-06,2334894.47,476477.07,1470,3005,0,-90,,1969
DU-07,2349156.83,484667.24,1525,3195,0,-90,,1969
DU-08,2340110.14,477550.53,1510,4235,0,-90,,1969
DU-09,2319830.96,450481.91,1470,2696,0,-90,,1969
DU-09-W1,2319830.96,450481.91,1470,2693,0,-88,,1969
DU-10,2315237.49,447506.07,1475,2225,0,-90,,1969
DU-11,2315106.75,451463.38,1470,1165,0,-90,,1969
DU-12,2320339.14,450827.13,1455,3354,0,-90,,1976
DU-13,2331175.48,472468.46,1450,3806,0,-90,,1970
DU-14,2328003.83,461485.68,1425,4835,0,-90,,1976
DU-15,2317548.07,452185.28,1460,2800,0,-90,,1971
DU-15-W1,2317663.17,452269.64,1460,2450,0,-80,,1986
DU-16,2322109.4,452158.48,1460,3945,0,-90,,1976
DU-17,2330313.71,466707.94,1450,4559,0,-90,,1976
DU-18,2332885.82,478057.89,1470,2157,0,-90,,1977
DU-19,2334021.68,478855.13,1485,1863,0,-90,,1977
DU-20,2334564.22,478035.43,1490,2465,0,-90,,1977
E-10(NM-10),2312680.32,445671.6,1490,1622,0,-90,,1969
E-11(NM-11),2313461.6,445462.62,1475,1542,0,-90,,1969
E-5(NM-5),2313441.25,443480.55,1500,2448,0,-90,,1969
E-6(NM-6),2312660.03,446127.71,1490,1545,0,-90,,1969
E-7(NM-7),2312868.73,442163.9,1500,2305,0,-90,,1969
E-8(NM-8),2312868.7,442162.69,1490,246,0,-90,,1969
E-9(NM-9),2313673.95,446181.55,1500,1887,0,-90,,1969
EJL-1,2242774.11,387293.41,1520,1293,0,-90,CORE,1890
ELL-1,2596384.18,585003.41,1760,477,315,-60,,1959
FCV-02-1,2276406.45,265551.95,1505,307,90,-45,CORE,2002
FHL-1-MDNR,2216497.91,183057.86,1352,1003,263,-61,CORE,1984
FHL-2-MDNR,2216891.75,183058.42,1400,1315,0,-90,CORE,1986
FL-02-1,2261142.4,362873.24,1575,183,330,-60,CORE,2002
FL-1-MDNR,2354630.56,408322.32,1705,125.5,0,-90,CORE,1981
FL-2-MDNR,2353136.22,409242.38,1710,65,0,-90,CORE,1981
G-1,2591986.31,528357.55,1860,365,0,-90,,1968
G-2,2593232.15,528939.77,1860,415,0,-90,,1900
